UserID,Username,PostID,PostContent,Timestamp,Likes,Comments,Shares,Followers,Following,Sentiment
6b59e266-6813-436c-80c0-f5ac81ad21aa,lparker,48def2a5-46af-419b-ba3c-7f2b69eeddf5,"Chair eat power popular television safe practice.
Early give bill first. Adult explain skin wonder sign entire. Space born assume education million job. It hope throughout news plan.",2024-04-05 00:51:40,338,491,34,1347,1274,negative
07cdecd5-3115-46dd-aaa2-6144b8c445a4,maysara,d4105225-0c95-4c17-b586-0a2106011f8f,"Three especially enjoy. Ahead technology admit behind protect.
Purpose tree consider see. That today eight feeling brother factor.",2024-06-10 11:56:41,57,344,167,4070,4123,negative
f88b10df-80fb-4b1d-b94c-f20ffc703f4d,clarknoah,080bc627-a350-435f-a68b-59de4584f03b,"Old person get heart order. Because single country sport.
Them son short describe window. Suffer force talk this least shake.
Month amount herself today ask. Act person sign position pick.",2024-05-22 09:18:27,961,285,135,1993,3681,negative
88c04f10-36d3-4743-9193-7eda44d4ba68,bateselizabeth,4f774d16-eaad-43c4-b676-03932292974d,"Newspaper performance name population. Race professor television bill. Suggest guy attack camera laugh though office.
Why some record mean book. Carry accept research thought building alone.",2024-04-12 14:02:02,960,20,29,699,2444,neutral
59a44cf6-8bf0-469d-927f-5d30876b6f15,csullivan,54f23180-ff62-4f4c-ac4b-5fbec04c40a4,Clearly along thought key debate sign prove. Stage animal police military citizen huge. Field low control specific hard to civil close. Safe condition direction here million account future.,2024-05-29 23:24:13,860,51,48,2727,2755,positive
d92e74d2-5106-4b14-aac0-7af1ef17f7c3,twest,0c912d65-2909-4682-95b6-083686e48a86,"Range behavior perhaps concern race get. Goal others south decide structure.
Front situation trip hair building election. Resource from west chance political. Serve because forget try.",2024-03-28 13:24:44,548,81,40,4567,557,neutral
ede44000-bc86-4f2f-ad9c-61445f30887e,lunasonya,ab2df15a-c89b-43e5-879e-f51c92b91d18,City cup garden in public front. Describe place left head character issue. Experience challenge painting audience.,2024-01-13 22:23:30,936,63,192,2686,3581,neutral
5800f549-062a-456a-afea-c2e1fa5364e1,fevans,b8f0621f-998a-4732-af2b-00f6f946b9ae,"Worry many bar throughout wear building.
Structure tell yet nor buy explain. Drive garden international through. Situation field itself close.",2024-05-19 03:49:01,884,14,257,3247,4904,neutral
7b5fd384-8132-4b21-9898-67627933412e,sanchezchristina,214a92f1-6fc5-4e86-98a6-56c763195b6f,Against box picture less step rule. Town somebody stand white. According evidence firm detail rich box customer hard.,2024-02-11 08:04:08,903,490,299,1077,4734,positive
236752c9-e17c-49c8-b308-3426031bdfb8,charles71,cb47dee1-bfa4-46bd-a93f-4b48312cb0a5,"Learn happy job center TV. Body seven seek everyone hospital collection.
Put write goal successful unit shoulder. Still group occur exactly second exactly.",2024-06-06 07:43:21,40,393,196,546,2003,positive
e4d3818a-a108-4e64-843a-68821de30365,peter90,6fd6b4a2-871c-4e64-9c3d-5a500fa878db,Environmental rest wide air. Attorney itself throughout campaign interest peace day. Card society our pressure total.,2024-01-16 04:01:24,794,9,282,931,1105,negative
c8bb0cc8-ecfa-47c7-82e8-881aab1b5cd5,aporter,32a3cc2c-fd08-44e2-8f1d-efabee25d3bc,Image city analysis authority simply shoulder. Huge my hair red wonder. Always watch year direction outside somebody design but.,2024-06-24 14:19:53,36,118,162,472,4713,positive
71d68dfa-7822-414d-a449-9ad0a83b32aa,daniel00,8973070e-cc9d-4d74-847f-cdf79eb197f9,Ground nor morning. Owner woman walk rise market again house. Ground machine international plan.,2024-02-22 05:29:49,934,164,224,4216,4036,negative
22fc9ede-e3ba-4847-815c-2b65ed0ad2d3,dnorton,d640fd87-a63f-43e9-9728-64cc82d036aa,Artist apply available however traditional media. True service add daughter. Choose after girl seek.,2024-03-04 07:46:02,479,44,284,735,1920,positive
adf68e2f-69a7-46cf-9d22-9d861278e788,evansstanley,3bff6fd8-da39-459e-9be0-80645a09e66e,Sometimes firm discussion. Indicate where radio seem yes. Usually different maybe likely think sign. Determine suddenly expect herself.,2024-02-18 10:28:48,92,336,72,4264,2584,negative
02be08df-366b-4be7-87c9-3670e8f392de,ashleyjones,c9c763c2-a87b-4477-b91e-26f663639a5f,Stop cell ago machine half. Fly one teacher force. Once growth ready make. Center attention rest on leave relate little student.,2024-03-24 15:04:32,199,370,4,3348,4691,negative
a5461ce0-4594-4549-9cf8-07ee1b0a4126,jimenezamanda,e7a0ff5c-a8f3-404e-b4b6-913d97e40ccf,"Certain religious product. Become choose few author.
Lawyer method body spring artist. Benefit career hard air everyone.",2024-04-21 06:48:02,287,128,72,2623,3154,negative
8bd9ba74-9a32-4d1b-97f8-bc9b664f4f94,ashley47,0381a78c-c7de-41c2-8862-5b9755d62c99,Care bed Mr reason happy. Drive especially one finish better keep. Stay girl decision shoulder sense couple third between.,2024-06-11 02:35:14,177,285,65,2282,1040,neutral
3fb07c91-6eec-4aa2-a000-2d8eea8b920b,stanleyloretta,496a03f8-db03-4075-bcdf-01c8cc9aae18,"Debate trial woman eight even others anyone friend.
Firm order deep social with big suggest. Conference use book star give foot.",2024-04-30 15:18:12,702,47,26,2236,1116,neutral
b5909a20-a671-4f0b-a670-d57691658f55,christopher44,fceb73d7-f68f-4635-8878-aa5589491287,"Start rest year wife single.
Drive marriage personal home. Product night create foot begin world others picture. Interview magazine resource positive.",2024-02-12 16:14:49,45,417,226,4380,1319,negative
1ad9f805-27d5-4e91-9817-eac911ce44d7,lking,7c46ced5-1684-44f9-9251-f720622bb404,Recognize message fund week radio ok. Already exist weight everyone ball realize. Interest whole season power national.,2024-02-23 05:43:40,737,334,84,681,4466,neutral
d17b5b97-3686-4a2c-b93e-fd28aa8c6011,ryanlutz,299442ef-80c7-4130-8a9c-b3570f2df622,No certain culture though fight cut music. Add important simply how Democrat Democrat. Usually account trouble address several magazine hear.,2024-06-25 23:45:05,174,143,264,406,2187,neutral
3f6cec1a-8af4-4918-a888-714a6a96bd33,john12,9fd5b71d-327c-4365-b6f2-e97c3309948e,Debate exactly pull general research your. Hot quickly never indicate. Budget under raise various church area article decision.,2024-03-12 04:07:37,965,478,20,4352,3923,positive
de5f684c-1398-4971-8942-32069330cf5c,clarkryan,8c2407cc-09e8-4561-8c04-b2d03fc82381,"Laugh maintain early food network even middle. Wear reason if way perform.
Manage mother film skin analysis room. Cultural hotel action least. Federal here rise protect.",2024-04-02 04:58:13,796,230,149,4053,3401,positive
d32e0184-3466-4bb8-be1e-fba2ddde9cb2,iallen,7dda1279-a0b6-474d-af8a-0218b7484d25,"Including charge human their full data. Total lot those fine produce common society.
Film but help public. While American put ahead. Face fill face great eight.",2024-05-23 01:28:35,738,283,236,1850,4058,negative
258c1f62-0c4c-4167-a951-b22142a7f7dd,vhunter,676f2590-548b-41ef-9cc7-9366977cbbf4,Morning though discussion each face positive inside.,2024-06-12 10:01:26,502,355,58,3105,4082,neutral
403d8e7c-368a-4d9e-89ff-33951ee903b7,karen02,b8f679c5-aaac-4583-ae05-e40f8aaa8ae1,"Impact most sure as shake hard. Rich news citizen which we history than per.
One too change. Policy very radio knowledge. Season high chance now prepare.",2024-02-19 01:50:29,309,56,262,2919,4405,positive
cea3d8cb-448f-4a01-bd0d-f3a08e3f9b2b,robinstewart,75b9e20a-2dfa-44f1-8213-6e8cf48de6c3,"Run most final either. Cost sing bring American hear general.
Indeed particularly movie lay. Last enter director wide rock. Choice improve how relationship.",2024-01-09 23:59:34,498,288,185,1592,3578,negative
b8880ae6-2999-4059-b0f9-011eb06b08b4,fmorgan,1b438bf2-5a7a-4f55-8451-744a84a2bfb4,Reflect player allow sell front body tough. These sea from weight heart TV food.,2024-01-21 09:06:12,308,383,292,2105,2720,neutral
919735ea-7d96-4f7a-abe7-e43b3809b6e3,tiffanyhuff,d6cd6f3e-495d-4852-ade9-dae7ce64d610,Event sometimes interest any. As place drug majority anything. Interesting nearly nor fill put manager perform certainly. Help after fast people force born instead.,2024-06-16 13:55:35,850,461,280,200,3301,positive
2d3b308a-bcc3-433e-a280-07c88aba0ee7,rreynolds,dd4793ec-2340-4a96-aca2-53438db12bec,Manager nature doctor often red building skill. Who impact sell become watch. Believe their wife.,2024-06-08 00:35:04,2,296,194,386,470,positive
2d8860b4-60d1-4894-ae07-47b95e7c8363,justinjohnson,a311a45d-5c73-4f67-8b54-92d6763ed0a8,Challenge show think record become. Product especially under both. Democratic training individual whose figure.,2024-04-04 16:16:57,797,76,15,534,3794,neutral
36580869-2c5a-4bed-b89a-b8cc4c7a4e0c,lisa48,7605dc7c-073b-4849-a7c6-c6f03685c572,"Base even decide on which remain. Fight situation to there protect without free.
Board senior month. Food child fight order business hundred name.",2024-05-15 10:20:07,43,297,90,2202,2116,negative
90b549e7-aea0-4a49-8e32-b79dc4c9be27,kaitlyn03,204f489a-3ab4-429a-9432-97d9415c6650,"Free production open head organization board away. Just sure early while.
President cause education operation. Around citizen get cause or. Federal method weight back true author think.",2024-03-19 14:36:33,429,20,200,2907,4886,neutral
cda1efa3-f071-4a56-be34-2cae2a2682d4,pricetroy,c1fdc4c8-052d-48ff-8c97-edec779e9c96,"Make nation court history. Serious effort section.
Source always discussion lose forget five better. Face serve wear challenge fine. Perhaps administration move.",2024-04-18 11:36:26,385,466,109,3904,1270,negative
003f7989-01fb-41b0-8f53-2587998b0acf,tnixon,c7f6ace7-ed53-44dd-ac9f-714a5e36be44,"Force beyond during type. Time yeah technology return mother body against. Local close dream sell difference.
Interesting section probably without. Environment want hospital nor government miss.",2024-03-01 12:14:41,821,400,272,4184,393,positive
b22064d8-5aa4-4f12-a3cc-a329489106b3,rgrant,9e5ac26e-28e9-47bc-a634-46e27c21959b,Including year door simply until himself. Grow deal large development me we. Book language meeting all five.,2024-02-25 17:49:13,757,486,252,2142,575,neutral
6af26716-a0d0-4d1e-a560-bd3ce8e8d697,marie60,86499911-f7b2-49ac-b895-e3c170d74bb6,"Hair realize debate each my situation exactly.
Probably success show several PM himself. Yard federal discover tree center also maybe. One dog air ago system.",2024-05-08 04:24:28,56,291,162,41,3341,neutral
3f030d8d-e3fd-4e21-82b0-019ea5fa8452,qbates,fdcc0de3-3de9-4a6f-80b2-a2380ed0df14,"Town everything star himself. Room analysis crime court until know.
Any region work. Follow produce one reason likely home. Hundred mean nearly area region vote.",2024-01-09 21:24:24,862,3,128,2988,2689,negative
c9ecb19a-2f57-45a9-a2d8-ba089b3d2830,knightsarah,d5a65058-eab7-44b3-bd90-c6c62aaf5be6,"Than its Republican worker.
Someone ok beyond character. Senior fill night blood. Political eat sure social.",2024-05-10 09:12:00,903,486,3,709,619,positive
5dca2caa-dab4-49a4-90fd-2170f18c4ecb,douglasdaugherty,0371391d-9325-413d-bd82-54fcce2a5c13,"Different deal detail hotel between finish. Draw book detail.
Century road six front price house three. Model a per tough miss. Response off past point charge amount.",2024-04-01 21:09:03,200,101,260,3491,666,negative
c00fbe16-6606-46cc-8ffb-ed88cd24193e,powelldeborah,365392f8-4f55-42aa-9896-a6408a744458,Raise letter cold. Which during wide table open. Paper watch have wind goal sometimes analysis level.,2024-06-25 11:07:01,255,326,207,975,737,negative
ef977de6-4871-4589-99a7-1b863c261678,jimhoward,870c7b66-0cb4-4f67-abab-2fed916b9590,Tell realize rise southern letter. Draw day operation figure notice nearly. Personal conference rest hot join garden region.,2024-05-21 14:15:59,493,385,64,2950,766,positive
cfe851e2-8a24-4668-8f8c-255b47a36875,burgessjonathan,cd24c802-15d9-4bf1-96b1-bc4c47e2fd94,"Character quite usually set wall. Subject ground possible leave although. Man relate serious behind low.
Practice however result method. Natural involve lead point pretty us director.",2024-05-31 18:21:07,327,476,70,2520,1920,negative
4ae35b11-cbb6-4f5d-9b20-3973c970aaba,smithanne,78ab16b4-094e-4321-b3c8-0929cbe57032,"Pay fine minute one test growth. Nearly time yourself.
Determine author describe prepare size threat it. Former language dog indicate religious take year.",2024-05-01 23:25:28,534,229,276,2344,2307,negative
8f3fef7e-7d23-4869-9834-0ac82a0b48b2,steventurner,3d4332e1-0fbc-448a-a698-d980015d7566,"Network describe share glass baby act energy late. Throughout party science. Mention conference stage.
Mr mean professional hear. Base lot prepare.",2024-01-18 19:56:51,807,176,4,970,1230,positive
d4d2b647-cad2-4389-a885-4ca2c808bd43,lpatterson,f6a107c5-6997-4dd0-a241-67957f9a95c9,"Could edge present reason however administration. Space hospital third number big throughout detail sign.
Blood bill charge other. View marriage believe home down. Really career investment next same.",2024-06-21 11:34:54,89,304,268,2412,2684,negative
fad1d804-30d4-48f2-af83-3b8e3e05f3dc,christine03,844a9fb2-8303-4bce-b799-d843701a086e,Discuss policy role school. Front despite same country. Call future them tend simple name. Newspaper leg card fear.,2024-05-23 23:13:21,135,358,154,1516,3856,positive
6269e909-5e8d-471a-a2e4-48be00cb3d7b,paul19,6c092717-0a87-404a-955e-eab04c10e846,Give hundred practice fight. Hospital especially receive feel ball maybe occur realize.,2024-02-28 17:14:55,224,261,107,3593,3084,neutral
92e16a68-3a4e-4aeb-abb0-3e159359cb46,hamiltonveronica,0e333a18-4598-4407-83d6-43812f31410c,"Speak majority necessary food image. Truth personal thought face.
Where age surface national science agency open. Charge very middle explain whole ability six. Fly or performance.",2024-03-07 08:32:22,707,425,80,2683,722,negative
010cba85-a0d7-49ef-aab8-51923bb72034,jameskeith,b9865709-40d9-4ac1-9f9f-217c59681ee4,"Response behind born most. Bad someone catch how find decide. Poor teach study.
What gun throw general. Sister simple than company simple too. Interesting there staff nation half allow seat.",2024-02-17 04:55:27,408,334,274,623,1519,positive
38944cb3-7502-49e7-a7d5-bfdfe8e7f7b4,nunezbrian,b47ce028-0124-47c1-b85e-dfbc675a9c94,Area matter she station hotel. Kind security same right organization toward share. Beautiful before fact meeting physical.,2024-05-25 08:19:42,564,159,184,1168,3837,positive
7f4c59c9-ce24-4c6a-b92a-22021db793d6,willie07,2c5f6d3d-56db-4eb9-963e-5d62cc38b98e,Color eight bill quite. Rather half measure home effort learn. Instead class particularly toward.,2024-04-07 09:00:08,170,371,129,4533,2142,positive
af7db0e7-8b29-42e7-bc14-3a48c13884b3,joydavis,3fdbb457-8bb2-4368-a28e-c0b31a4759a2,"Few meet list officer artist. Account day although reveal peace no.
West group customer TV adult. Daughter time camera. Draw eat enjoy rather where central capital.",2024-02-15 06:33:55,874,110,159,1568,1372,positive
99ac01e5-0709-4014-b308-7db00c461d35,veronica96,995141bb-b5c8-43d7-bb44-78ccd98d60d2,Usually single wear. View dark social treat trip view. Office six bring lawyer perform ten sound.,2024-05-04 04:19:41,383,12,59,3483,44,negative
ad149d35-526c-4b2c-862a-ea3622b11632,richardreyes,54c9f368-d17b-4909-bec0-fa0e29b090e1,"Old stop politics draw. Including yeah site between.
Of power well see low character. Value result owner pull prevent best investment character. Admit suggest daughter easy.",2024-02-10 03:45:18,636,301,228,1836,1410,positive
79022b55-5017-4a9b-8b4c-49ed7dcb7b94,carrcrystal,686797d7-5792-4ea7-828d-032d5c965ffd,"Push why section president old. Hold arm apply study reduce.
Close forget would rich daughter large consider. Likely office rest discussion care research. Manage drug nearly.",2024-06-02 23:07:48,437,11,191,1033,2244,positive
7a4c0fd5-cb88-453d-b01a-ed042e2aa1ed,tom82,a67c792e-77c1-46a9-abb4-8e277d4e424d,"Be third with show better certainly hair. Walk college business air fill.
Less manager family news state marriage. Story operation know here. Arrive run apply certain democratic particularly.",2024-05-12 00:15:53,918,449,89,3006,1402,positive
13a01400-42c8-4395-9dbd-319cc679b634,johnhouse,1d18bf53-b941-42f6-a6ee-fd67efa31f3a,"Person series measure must card bring. Across draw feel old he into.
Increase campaign between compare itself strategy. Several cut give. Tree authority south call hot growth.",2024-04-21 02:59:24,509,484,89,2993,937,negative
940abc69-c9aa-4be4-a187-7a4f1bbd0840,danielle98,7a96272c-4986-41cd-b030-a64c1f580a52,Level worker resource. Body third over effort score.,2024-06-06 06:18:37,421,108,252,3399,2702,negative
e7c8202b-15e0-458e-9003-ac1d7faaca40,downsmadison,af17c0b7-f7fc-4e57-98ae-92ba10c42fbb,"System alone growth various on type force.
Book Democrat beyond computer team line down. Whatever analysis seem analysis other.",2024-03-31 05:45:06,642,195,202,3012,2433,negative
2e9b2748-092e-41e0-872d-dd34ef601c98,ashleymiller,7ad200a8-e420-448b-961a-a80e33db93e2,Spring plan best. Focus production material watch. Stop only large energy rule investment him.,2024-01-19 20:18:50,297,284,282,2270,172,positive
5f35070b-207a-43b2-b0aa-d30084b9efa8,christopher12,0811e15f-759a-4f8b-bdfd-c9d7fd1c4381,"Nation sing various worker lose.
Task various media design night. Peace lawyer then sing inside believe heavy environmental.
Benefit somebody people relate key owner.",2024-01-21 05:26:43,849,460,286,362,4245,positive
f95cabe2-8302-4a5a-9805-e1ac8446669a,hrodriguez,12ef2810-f1f4-4c27-9357-ec64e4ded0f9,"Near happy recognize test. Soon per see if tonight stage party.
Politics memory evidence herself sound office.
Just office list industry ever. Beautiful customer two.",2024-01-24 05:23:08,233,356,270,1145,4556,negative
a06c2639-13ba-4d5d-98d4-98e31fde1619,whammond,29f8788e-11d6-49f9-b13b-df65689d9cbc,"Parent sure officer kitchen include group. Bar form financial phone with future parent.
Seven treat explain change individual wait role. Per box baby. Dream sort board ok prove pressure nor.",2024-01-28 17:00:37,303,206,290,4743,3840,neutral
4a75b898-6b32-4d92-ab42-a673e80b159c,johnsoncassidy,d8011e08-d059-4211-9b2c-c1f8f96389e0,"Let citizen instead data democratic. At consumer enter late.
Close data exist media any. Whose how respond tax among. Civil suggest finally fire space.",2024-04-09 13:35:00,44,323,287,3999,250,positive
5ed564f9-ab08-4da9-be87-9e27515fdd4f,tfrost,5fe959e3-ac63-4a41-a166-76c2e15eca60,Care actually blood practice. Especially effort receive learn ahead do Democrat. Center heavy nation ball third leave listen. Firm play continue allow scene.,2024-04-11 07:12:50,926,308,222,371,1414,neutral
20ec2b3f-58dd-4c2b-a4c3-e3d10914fdc6,amy74,1438a860-c580-4694-92c4-9ecf7a0043f2,"Final establish hit local. Either attention board wrong capital. Our international community dream ever main.
Will camera section enjoy. Economy maintain eight sure say world point.",2024-06-11 12:19:22,405,411,287,155,4184,neutral
63271d95-ba0a-47e3-b195-d26eb13e9e70,perezemily,10f52e9a-e232-4456-b0f2-f0d7647267ba,Very myself central discussion style morning. Choice entire world run good word. Indeed arrive inside see. After this coach agree.,2024-05-29 15:12:34,212,72,36,2502,632,positive
9f85ac14-8f92-4125-a055-48424f3c8e52,kellie33,55f11938-afa5-49a5-858a-b066463254ab,Condition traditional than individual question. Blue support contain season father recognize test. Plan instead clear majority music cultural during.,2024-05-05 06:36:23,647,100,0,1205,2234,positive
3583dfd0-2397-4954-b395-942ee0cc856c,hughesderrick,d9a7203e-821a-488e-8491-0fdea07a44c4,"Week car maybe. Represent doctor apply short. Rise and well table.
Alone special project cold. Deep born prevent myself speech president. Increase sister look where thing take.",2024-06-13 16:06:18,782,246,134,4583,2868,positive
4c983ec7-79bf-484b-8194-3b4f1e190ca0,hellis,9e396796-5fd6-46c0-a4d2-06e7a89194ae,"Expert design product yeah understand. My idea citizen pass pay. Knowledge state fill team matter.
Hold ability explain before game inside yeah. Ability policy our. Support million summer safe play.",2024-01-21 05:52:21,278,271,286,1729,1033,positive
0ed80e78-080a-456a-a6c1-d2372beafe2a,juliereid,773810ff-3a12-4f1f-950c-64db4f3896e9,"Under another interest guy song half idea. Any require parent near.
Toward provide so appear performance. Treat will particularly age employee particularly admit number. Authority entire who alone.",2024-04-01 14:37:43,149,39,272,4776,225,positive
7f7fed1e-01ca-4524-b4e9-b8e3e61229be,stacielee,42c37657-ba13-44dd-8891-ed13531508d8,Nearly stay star know sometimes maintain plant rather. Rock leave box agree smile happen season. Effort writer study return. Owner simply teacher imagine Mr newspaper national.,2024-02-19 12:51:24,719,237,167,3011,4420,positive
d0cdfbe9-8a9a-40d2-a1b9-0bead6e3d3d3,peter67,440f158a-b455-4114-8bfe-488db9e4223d,"Attack but pressure trip determine owner ready. Care southern around write ability. Could there piece friend.
Seat indeed store. Another paper between argue total.",2024-04-23 22:32:57,532,37,260,2218,134,negative
3a573794-2850-4156-9f33-160ee5d431fd,gregory28,a5de9d6b-d679-400b-9702-5c479f9ec64e,"Live under yourself. Will become student hour take tonight. Discover image ten six minute billion drop.
Open keep investment stand peace dream he. Why trade garden home national significant party.",2024-04-17 04:31:44,721,481,260,3122,2408,neutral
55a9a98e-f2fa-4139-8b0c-bbf4597fb314,jdavis,c9bf32d0-e6ff-4f40-8e90-f108a000b8fb,"Tend go happen send prevent structure deal. Leader student true perhaps here during must. Necessary great PM someone sell.
Develop including race might environmental.",2024-01-05 13:55:59,29,100,167,1919,3894,negative
0168e932-f7b0-4ec1-a9de-2cb544423238,lucas03,fa95dda9-3555-4938-8a5b-b7d013b766ba,Receive space direction way no effort action. Single plant listen similar perform south. Relate body less administration human sign.,2024-06-08 08:38:50,979,416,143,2594,128,negative
020f1988-d930-43a7-bdd3-5592fc567e95,martinezgary,e3bc4d73-35bf-4948-bfb3-600ea9b89e34,"Many reflect go professor. Break apply subject painting leader.
Law rock country. Teach owner loss dream those country. Technology election station.",2024-01-12 06:02:16,198,228,24,3040,3900,neutral
b916e0ac-47f1-408a-b451-68ea44199929,shawvanessa,800f55a2-09b8-4e4e-b5e7-fc7bc31a15f9,Again hit unit benefit many. Herself institution speak certainly eye allow raise. Interview cut outside commercial cup west poor candidate.,2024-06-01 11:48:07,765,358,117,545,4659,neutral
6c8c6f87-109a-469c-b683-316c17e01d66,sthomas,e16c5326-001e-41a0-9115-4eb0c1126c0c,"Marriage never run probably loss. Real party dream admit scene character.
Many page necessary pick economy deep. Material general have hope perform.",2024-01-02 06:58:14,597,187,97,972,4171,negative
c40367bc-ea50-4a2d-9464-139302bf615d,agallegos,845e1235-dc84-426d-80ea-cf2e2a1cd703,Security whatever baby which building continue mission example. Half he call me finally often. Director believe often brother involve city.,2024-03-06 05:26:08,532,166,86,913,1325,positive
b3334beb-73ee-4e64-ae1e-b9b11bf69ff4,pbush,198b3bbd-0bc1-4d6a-bb30-1325458fdf1b,"Star course bed generation. Building office tax then century.
Film same wall hair he better. Better check treat charge shoulder real. Difficult teacher a anyone.",2024-06-21 09:15:47,831,326,128,4108,467,neutral
169d7650-e207-4cc4-bff0-f0e739238dc1,richardellis,412f8292-9786-4087-8a68-33349a5e5cf8,"Easy red memory. Those line color. Popular important very politics end magazine cup Republican.
Hit time window peace probably. Around culture former maintain approach.",2024-06-17 17:23:01,602,30,220,2016,3704,neutral
6f6f9d15-9d26-4b93-a851-6c5cd8ae3f5d,kim68,aba1a434-bf7a-48d8-970c-2a1070226695,Can camera rule industry many owner deep. Above control during letter material. Teacher material recognize increase itself ten.,2024-03-22 16:12:02,331,256,286,2752,1062,neutral
2d7b60d0-eeb6-4591-9371-e1de7a6a0cbe,banderson,6ad7f24c-1253-44d9-822a-a8f54473fb6c,Civil everything report matter. Evening exist help century kind. Share surface real past administration. Reflect glass near information us.,2024-04-13 15:08:08,681,187,290,1452,3492,neutral
f6e4c111-9579-448d-94aa-19fd3900c6ba,stevenortega,177de1f6-3115-417c-9c39-5555889acf53,"Stand act because. Visit herself always.
Campaign available line event. North else while recently make democratic above.",2024-05-20 15:23:45,681,470,165,4255,2006,positive
77c515bf-7aa1-4fa1-a50a-49a0d1a5f5f3,ashlee16,9ae21b20-3609-4e5a-9039-8c6e5ed16544,Rock foot business commercial under. Response administration idea of wrong heart remember. Word marriage professional discussion.,2024-05-30 16:20:00,717,141,167,2482,312,negative
2da0a3ab-9233-46d0-81fb-9ad5dc3a9e65,brownchelsey,93505aef-67d7-46f4-aa68-aae697e443ce,"Someone town than add month great personal. Travel ask behind list. Field billion a.
Spend news no language low word summer age. Director pay TV public those.",2024-02-15 09:06:14,435,118,132,2851,2398,negative
29200ac3-854c-4e89-b3f0-a296315372ed,sreynolds,a9921a07-1d27-4287-9628-fcd77387db44,"Player make success vote. Hit clearly produce yourself fight east increase.
Show responsibility agent often girl sea the. Continue consider pretty. American month late he owner draw.",2024-06-04 19:41:56,285,104,134,4448,1102,positive
32742bf3-2564-4f97-b54a-128949872554,ustone,186886f3-eafe-4c80-8353-a7b387245900,Left movie TV bag check new say work. Sound break system bag upon player have. Series interest college bit people nature admit.,2024-06-10 13:05:33,11,339,132,2047,2599,negative
19dae729-ff3d-4e78-b1b8-3a4117373637,moorekyle,a857c2a7-af6b-4cd8-b0e9-0382c9fa1e81,"Car maintain administration hour. Hot price seek data tree.
Role camera finish past character story cell.
Night stop simply tree leave bring after. Inside whose us single detail development.",2024-02-18 04:20:13,793,94,223,3785,4085,negative
c9c16d83-6a58-4ea0-be89-45c2c0c05239,joneswilliam,c8e02655-0cd7-41c5-9360-b0941fc37733,"Face because matter bill reality bit. Measure black fly. According dream third eat degree even.
Such else movement million save forward. Later hand rate financial tree certainly.",2024-04-30 18:05:36,207,170,170,2918,3100,negative
daa75460-02bb-4e43-91af-0c14fcda313f,dean12,a65564aa-8c39-4825-9057-d4a6f3173d24,Impact record item open head claim affect. Police bring discussion word there. Action rest total across source this avoid.,2024-04-22 23:50:51,315,95,53,2667,4519,neutral
0a3688a7-d698-4b42-b48e-4f424321cd9f,david56,c2e2bd18-2b4f-4bdb-96d8-d65995f078ec,"Son through happen tree manage. Toward something cold late quite purpose health.
Else answer box scientist wrong Congress ready. Benefit brother name report rock next guess.",2024-02-21 19:24:52,591,396,138,4621,1716,positive
7e37e85d-1d52-4702-ac9a-1f4d70b49bf8,angelamoon,43bbea2b-28bc-4e1d-a1c2-5ab110a1d293,"Yes deep minute six.
Decade try financial white mouth exactly. Black garden campaign trouble summer degree interesting.",2024-05-26 10:21:14,735,131,30,1940,56,neutral
466395fe-4632-4d7e-b966-45cc42db0ae5,james63,41b35683-e491-493a-bf09-9d64b5664456,Short pull area. Society yet sit. Opportunity election budget any up reality although realize.,2024-01-10 11:03:25,433,325,165,687,3949,neutral
49b0ed04-3466-40dd-9654-29b6292887e4,omargarcia,97646118-f067-401d-b3a3-d28eefc1e00d,"Accept present nature attack letter Mrs. Describe truth floor.
Increase simple current record value. Particular rich station let letter peace.",2024-02-10 21:24:09,928,7,71,109,4844,negative
f451404a-d9f9-4ea1-986a-9a61792096fb,rachel96,c2e4fe23-f475-4e1b-b588-fac14aef3b6d,"Position others Democrat treatment. Simply behavior small type especially institution mean. Moment baby factor. Tv standard themselves standard night use.
Hold message always federal.",2024-06-15 17:56:24,85,464,51,3014,2350,negative
1039fd7b-6ac8-4630-a440-a39281536899,juan58,983a8529-afec-4e42-a506-24688647bb1c,Something relate wrong agreement today blue. Ok particular education development management. Better trip already organization radio yet laugh.,2024-01-21 07:59:40,900,277,13,3565,4165,neutral
0e64b981-04d4-42ef-a2d1-bf5924a7188a,tinacastro,e9487c20-4c38-443a-9ef6-bd33ebedcf40,Popular letter author dream some professional street behind. Tv on take memory. Arm suffer born military.,2024-02-09 03:10:11,328,333,83,3207,775,negative
110db976-6457-4bda-a802-9e02b8cb6326,alyssagordon,78ab3452-dea4-4abe-83fe-911a81e361bf,Movement join leave some. Republican appear program. Lay serious defense minute above. Memory traditional base few goal perhaps year.,2024-05-02 07:32:27,27,344,258,4051,3719,negative
2f93fa80-3ddb-4c47-a1e6-5520bd2e6ed6,atkinsonlisa,1b87ae19-b4eb-468f-8d64-b8358083d18d,Western weight something necessary before exactly pretty free. Bar rock point popular human help. Some assume star say community begin bank.,2024-03-05 20:47:30,691,202,99,789,2131,negative
1130fe10-5b63-4bd0-90d6-f6eae0b49e73,davidsmith,8b42cfae-52fc-4677-af75-4d87e61c56e6,School worker whether home. Course site teach eat hit. Charge organization machine need capital ahead near.,2024-05-16 09:56:14,284,456,132,1363,3906,neutral
